Experiment,Outcome,Turn,Phase,User_ID,Prev_Sys_Spec,Prev_User_Spec,Curr_Sys_Spec,Triplet,H_state,H_action,H_coupled,Delta_H_state,Delta_H_action,Delta_H_coupled,Dissonance
Qwen3-8B,Fail,9,Late (7-10),persona_14,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.5685742086978673,0.46274796878601226,0.5665193302529768,0.022804162128669425,0.31486855507889067,0.04064381532688266,0.10582623991185508
Qwen3-8B,Fail,10,Late (7-10),persona_14,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5589459253357647,0.03465191418767862,0.5345601573753886,-0.009628283362102641,-0.42809605459833366,-0.031959172877588204,0.524294011148086
Qwen3-8B,Success,3,Early (2-3),persona_14,Emotion Appeal,Information Inquiry,Task Related Inquiry,Emotion Appeal -> Information Inquiry -> Task Related Inquiry,0.36321046413192026,0.22846509790521166,0.35726581562191845,-0.037841186035054375,-0.25720465474357723,,0.1347453662267086
Qwen3-8B,Success,4,Mid (4-6),persona_14,Task Related Inquiry,Information Inquiry,Donation Information,Task Related Inquiry -> Information Inquiry -> Donation Information,0.43783884081870666,0.0013681568568976452,0.41526277095861314,0.0746283766867864,-0.22709694104831402,0.05799695533669469,0.43647068396180905
Qwen3-8B,Success,5,Mid (4-6),persona_14,Donation Information,Information Inquiry,Personal Story,Donation Information -> Information Inquiry -> Personal Story,0.5578870131449671,0.3094359947564787,0.46693619391346697,0.12004817232626047,0.3080678378995811,0.05167342295485383,0.24845101838848843
Qwen3-8B,Success,6,Mid (4-6),persona_14,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.573867376610731,0.09103442806486965,0.5505983188494847,0.015980363465763814,-0.21840156669160904,0.08366212493601777,0.4828329485458613
Qwen3-8B,Success,7,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5134813366701644,0.02765833443458514,0.49302563131287686,-0.06038603994056657,-0.06337609363028451,-0.05757268753660788,0.4858230022355792
Qwen3-8B,Success,4,Mid (4-6),persona_14,Credibility Appeal,Information Inquiry,Logical Appeal,Credibility Appeal -> Information Inquiry -> Logical Appeal,0.3032637421253004,0.4170749972972665,0.3400850305632894,-0.12310960179732483,-0.05997059363469637,,-0.11381125517196611
Qwen3-8B,Success,5,Mid (4-6),persona_14,Logical Appeal,Information Inquiry,Credibility Appeal,Logical Appeal -> Information Inquiry -> Credibility Appeal,0.41018623195828896,0.23294882184761215,0.33665156180598693,0.10692248983298858,-0.18412617544965434,-0.0034334687573024936,0.1772374101106768
Qwen3-8B,Success,6,Mid (4-6),persona_14,Credibility Appeal,Hesitance,Personal Story,Credibility Appeal -> Hesitance -> Personal Story,0.6043147018424823,0.0624136435630658,0.5881385508490669,0.1941284698841933,-0.17053517828454634,0.2514869890430799,0.5419010582794165
Qwen3-8B,Success,7,Late (7-10),persona_14,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.5491888690152774,0.019142623270846332,0.5261433800698674,-0.055125832827204846,-0.043271020292219464,-0.06199517077919947,0.530046245744431
Qwen3-8B,Fail,4,Mid (4-6),persona_14,Credibility Appeal,Information Inquiry,Donation Information,Credibility Appeal -> Information Inquiry -> Donation Information,0.3376269202614198,0.0,0.3254235376013685,-0.08874642366120539,-0.47704559093196286,,0.3376269202614198
Qwen3-8B,Fail,5,Mid (4-6),persona_14,Donation Information,Hesitance,Personal Story,Donation Information -> Hesitance -> Personal Story,0.49784780066226325,0.2193330996324344,0.49151792109340353,0.16022088040084342,0.2193330996324344,0.16609438349203504,0.2785147010298289
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Personal Story,Hesitance,Foot in the Door,Personal Story -> Hesitance -> Foot in the Door,0.4922653536585808,0.023429860921050434,0.46882357902170424,-0.005582447003682434,-0.19590323871138396,-0.02269434207169929,0.4688354927375304
Qwen3-8B,Fail,7,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.4759762014959537,0.010808350321743123,0.4524233989048545,-0.016289152162627107,-0.012621510599307311,-0.01640018011684974,0.4651678511742106
Qwen3-8B,Fail,8,Late (7-10),persona_14,Foot in the Door,Information Inquiry,Donation Information,Foot in the Door -> Information Inquiry -> Donation Information,0.5678257245650211,0.32539864689999326,0.5586196330081213,0.0918495230690674,0.31459029657825016,0.10619623410326684,0.24242707766502786
Qwen3-8B,Fail,9,Late (7-10),persona_14,Donation Information,Information Inquiry,Foot in the Door,Donation Information -> Information Inquiry -> Foot in the Door,0.5350990519615321,0.011208025014690868,0.5155143406737995,-0.03272667260348905,-0.3141906218853024,-0.04310529233432181,0.5238910269468412
Qwen3-8B,Fail,10,Late (7-10),persona_14,Foot in the Door,Information Inquiry,Foot in the Door,Foot in the Door -> Information Inquiry -> Foot in the Door,0.5342637844302197,0.27918860136251417,0.524546634599069,-0.0008352675313123559,0.2679805763478233,0.009032293925269497,0.25507518306770555
Qwen3-8B,Success,4,Mid (4-6),persona_14,Credibility Appeal,Information Inquiry,Credibility Appeal,Credibility Appeal -> Information Inquiry -> Credibility Appeal,0.2884690292278644,0.34077880416517625,0.3090018380817625,-0.13790431469476083,-0.1362667867667866,,-0.05230977493731187
Qwen3-8B,Success,5,Mid (4-6),persona_14,Credibility Appeal,Information Inquiry,Credibility Appeal,Credibility Appeal -> Information Inquiry -> Credibility Appeal,0.3721589836298621,0.27013647277135694,0.3362829358554427,0.08368995440199772,-0.07064233139381931,0.027281097773680207,0.10202251085850517
Qwen3-8B,Success,6,Mid (4-6),persona_14,Credibility Appeal,Hesitance,Self Modeling,Credibility Appeal -> Hesitance -> Self Modeling,0.4053933700522062,0.458387372087196,0.4069294280822059,0.03323438642234411,0.18825089931583905,0.07064649222676317,-0.05299400203498977
Qwen3-8B,Success,7,Late (7-10),persona_14,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.4789466805023483,0.01285135153366919,0.4526877887294649,0.07355331045014207,-0.4455360205535268,0.04575836064725902,0.4660953289686791
Qwen3-8B,Fail,4,Mid (4-6),persona_14,Credibility Appeal,Information Inquiry,Source Related Inquiry,Credibility Appeal -> Information Inquiry -> Source Related Inquiry,0.41073137679310107,0.0,0.38872791017918484,-0.015641967129524148,-0.47704559093196286,,0.41073137679310107
Qwen3-8B,Fail,5,Mid (4-6),persona_14,Source Related Inquiry,Information Inquiry,Personal Story,Source Related Inquiry -> Information Inquiry -> Personal Story,0.47741198728229023,0.4861250728541296,0.47759936546663084,0.06668061048918916,0.4861250728541296,0.088871455287446,-0.008713085571839363
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Personal Story,Information Inquiry,Donation Information,Personal Story -> Information Inquiry -> Donation Information,0.4753599726600047,0.13985834234308578,0.46277866152312014,-0.0020520146222855473,-0.34626673051104384,-0.014820703943510705,0.33550163031691893
Qwen3-8B,Fail,7,Late (7-10),persona_14,Donation Information,Hesitance,Foot in the Door,Donation Information -> Hesitance -> Foot in the Door,0.638165508309098,0.002740184840427406,0.61168945316457,0.16280553564909334,-0.13711815750265838,0.14891079164144988,0.6354253234686706
Qwen3-8B,Fail,8,Late (7-10),persona_14,Foot in the Door,Information Inquiry,Credibility Appeal,Foot in the Door -> Information Inquiry -> Credibility Appeal,0.505409229736603,0.5089801434196982,0.5064334452891187,-0.13275627857249506,0.5062399585792708,-0.10525600787545131,-0.003570913683095256
Qwen3-8B,Fail,9,Late (7-10),persona_14,Credibility Appeal,Information Inquiry,Source Related Inquiry,Credibility Appeal -> Information Inquiry -> Source Related Inquiry,0.5993081080470727,0.19563529339289776,0.5870755985120977,0.09389887831046972,-0.31334485002680046,0.08064215322297896,0.4036728146541749
Qwen3-8B,Fail,10,Late (7-10),persona_14,Source Related Inquiry,Information Inquiry,Source Related Inquiry,Source Related Inquiry -> Information Inquiry -> Source Related Inquiry,0.5074110366161372,0.04273733758525149,0.48906865375965486,-0.0918970714309355,-0.15289795580764626,-0.09800694475244282,0.4646736990308857
Qwen3-8B,Fail,5,Mid (4-6),persona_14,Personal Story,Information Inquiry,Credibility Appeal,Personal Story -> Information Inquiry -> Credibility Appeal,0.4763297292862384,0.3899146508985823,0.4496850801167111,0.1323797755810338,0.3429325394742955,,0.08641507838765611
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Credibility Appeal,Hesitance,Foot in the Door,Credibility Appeal -> Hesitance -> Foot in the Door,0.6056246051823843,0.19454348467188345,0.583988756734463,0.12929487589614586,-0.19537116622669884,0.13430367661775194,0.41108112051050083
Qwen3-8B,Fail,7,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5106355454050566,0.07083085813268598,0.48891679541629746,-0.09498905977732763,-0.12371262653919747,-0.09507196131816559,0.43980468727237065
Qwen3-8B,Fail,8,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.6093727728418347,0.09560488606855895,0.5836843785031709,0.09873722743677804,0.024774027935872966,0.09476758308687344,0.5137678867732757
Qwen3-8B,Fail,9,Late (7-10),persona_14,Foot in the Door,Others,Self Modeling,Foot in the Door -> Others -> Self Modeling,0.5202862973368443,0.40217792639046135,0.517992930910701,-0.08908647550499038,0.3065730403219024,-0.06569144759246992,0.11810837094638293
Qwen3-8B,Fail,10,Late (7-10),persona_14,Self Modeling,Others,Self Modeling,Self Modeling -> Others -> Self Modeling,0.5751465378402735,0.11600477057874457,0.5635226956311209,0.05486024050342919,-0.28617315581171676,0.04552976472041992,0.4591417672615289
Qwen3-8B,Fail,5,Mid (4-6),persona_14,Personal Story,Information Inquiry,Foot in the Door,Personal Story -> Information Inquiry -> Foot in the Door,0.39684849203919376,0.19552044893991166,0.38625227924449473,0.052898538333989165,0.1485383375156248,,0.2013280430992821
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5104360706103144,0.009237805893980603,0.49058663438392497,0.11358757857112062,-0.18628264304593106,0.10433435513943023,0.5011982647163338
Qwen3-8B,Fail,7,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.49669945969059476,0.002642594625017456,0.47693718508797167,-0.013736610919719616,-0.006595211268963147,-0.013649449295953298,0.4940568650655773
Qwen3-8B,Fail,8,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5820967357925314,0.002972057910044223,0.5610376565968045,0.08539727610193665,0.00032946328502676684,0.08410047150883282,0.5791246778824872
Qwen3-8B,Fail,9,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.55319433206849,0.002653768513935406,0.5313907453930622,-0.028902403724041403,-0.000318289396108817,-0.0296469112037423,0.5505405635545546
Qwen3-8B,Fail,10,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5203661124266696,0.009582058775281229,0.5019594798626557,-0.032828219641820366,0.006928290261345824,-0.029431265530406536,0.5107840536513885
Qwen3-8B,Fail,5,Mid (4-6),persona_14,Personal Story,Information Inquiry,Logical Appeal,Personal Story -> Information Inquiry -> Logical Appeal,0.4367865995233454,0.47543226407027384,0.4528631959748676,0.09283664581814083,0.42845015264598696,,-0.038645664546928415
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Logical Appeal,Hesitance,Foot in the Door,Logical Appeal -> Hesitance -> Foot in the Door,0.5316150101929801,0.12936704320441322,0.5156843976389776,0.09482841066963466,-0.3460652208658606,0.06282120166410993,0.40224796698856685
Qwen3-8B,Fail,7,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5626604612174289,0.3962492462441326,0.49681429701936186,0.031045451024448778,0.2668822030397194,-0.018870100619615693,0.16641121497329625
Qwen3-8B,Fail,8,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5059114448343366,0.10594203994075053,0.4885214707085284,-0.056749016383092266,-0.2903072063033821,-0.008292826310833445,0.39996940489358607
Qwen3-8B,Fail,9,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.47093210828030374,0.006894381034875166,0.44618342949388096,-0.03497933655403285,-0.09904765890587537,-0.04233804121464746,0.4640377272454286
Qwen3-8B,Fail,10,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5556728157387784,0.015420395095755395,0.5356634668260737,0.08474070745847462,0.00852601406088023,0.08948003733219273,0.5402524206430229
Qwen3-8B,Fail,5,Mid (4-6),persona_14,Personal Story,Information Inquiry,Donation Information,Personal Story -> Information Inquiry -> Donation Information,0.4215167051243326,0.0,0.4068126340153443,0.077566751419128,-0.04698211142428685,,0.4215167051243326
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Donation Information,Hesitance,Self Modeling,Donation Information -> Hesitance -> Self Modeling,0.46467463311411766,0.06126534464612971,0.4528096540415298,0.04315792798978507,0.06126534464612971,0.0459970200261855,0.40340928846798796
Qwen3-8B,Fail,7,Late (7-10),persona_14,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.5206952924611413,0.14414175581953456,0.5124193905569301,0.05602065934702366,0.08287641117340486,0.0596097365154003,0.37655353664160673
Qwen3-8B,Fail,8,Late (7-10),persona_14,Self Modeling,Hesitance,Self Modeling,Self Modeling -> Hesitance -> Self Modeling,0.558043986722118,0.48495624081012106,0.5565052973344969,0.037348694260976645,0.34081448499058653,0.04408590677756685,0.0730877459119969
Qwen3-8B,Fail,9,Late (7-10),persona_14,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5593791521474935,0.0001613069023614394,0.5317634560860055,0.001335165425375484,-0.48479493390775963,-0.024741841248491436,0.559217845245132
Qwen3-8B,Fail,10,Late (7-10),persona_14,Foot in the Door,Hesitance,Foot in the Door,Foot in the Door -> Hesitance -> Foot in the Door,0.5116482104773195,0.18087275524607935,0.4962633055828432,-0.047730941670174,0.1807114483437179,-0.0355001505031623,0.3307754552312401
Qwen3-8B,Success,6,Mid (4-6),persona_14,Source Related Inquiry,Hesitance,Self Modeling,Source Related Inquiry -> Hesitance -> Self Modeling,0.5008427189245261,0.3426976468578175,0.49612197050462437,0.022598083711646677,0.32372924436179096,,0.15814507206670864
Qwen3-8B,Success,7,Late (7-10),persona_14,Self Modeling,Hesitance,Foot in the Door,Self Modeling -> Hesitance -> Foot in the Door,0.5403298891064077,0.009295652293417733,0.5167283674702748,0.039487170181881526,-0.3334019945643998,0.020606396965650475,0.5310342368129899
Qwen3-8B,Success,8,Late (7-10),persona_14,Foot in the Door,Hesitance,Self Modeling,Foot in the Door -> Hesitance -> Self Modeling,0.6432996645153807,0.14952076918445445,0.6315430241503586,0.10296977540897301,0.14022511689103673,0.11481465668008373,0.4937788953309262
Qwen3-8B,Fail,6,Mid (4-6),persona_14,Source Related Inquiry,Hesitance,Task Related Inquiry,Source Related Inquiry -> Hesitance -> Task Related Inquiry,0.4661091762400567,0.18269016309093145,0.4530282987100971,-0.012135458972822755,0.1637217605949049,,0.28341901314912527
Qwen3-8B,Fail,7,Late (7-10),persona_14,Task Related Inquiry,Information Inquiry,Credibility Appeal,Task Related Inquiry -> Information Inquiry -> Credibility Appeal,0.4529575998455896,0.3678141832655261,0.4231135156835055,-0.013151576394467124,0.18512402017459467,-0.029914783026591563,0.08514341658006347
Qwen3-8B,Fail,8,Late (7-10),persona_14,Credibility Appeal,Hesitance,Personal Story,Credibility Appeal -> Hesitance -> Personal Story,0.55238820206617,0.5104081451762477,0.5515730553304434,0.09943060222058042,0.14259396191072155,0.1284595396469379,0.041980056889922346
Qwen3-8B,Fail,9,Late (7-10),persona_14,Personal Story,Hesitance,Self Modeling,Personal Story -> Hesitance -> Self Modeling,0.4586314373036287,0.524212518261294,0.4604038989511332,-0.0937567647625413,0.01380437308504634,-0.09116915637931022,-0.0655810809576653
Qwen3-8B,Fail,10,Late (7-10),persona_14,Self Modeling,Personal Choice,Foot in the Door,Self Modeling -> Personal Choice -> Foot in the Door,0.5127780448094369,0.027444138555978093,0.4944635577810044,0.054146607505808186,-0.4967683797053159,0.03405965882987122,0.4853339062534588
Qwen3-8B,Success,6,Mid (4-6),persona_14,Source Related Inquiry,Hesitance,Personal Related Inquiry,Source Related Inquiry -> Hesitance -> Personal Related Inquiry,0.4057182819747115,0.3494951859416564,0.3822405056092599,-0.07252635323816797,0.33052678344562986,,0.05622309603305509
